date,asset,currency,price,notes
30-04-2024,Asset_45,USD,214.23,
2024-05-01,Asset_45,USD,217.89,
2024-05-02,Asset_45,USD,221.32,
2024-05-03,Asset_45,USD,227.68,
2024-05-06,Asset_45,USD,221.54,
2024-05-07,Asset_45,USD,220.39,
2024-05-08,Asset_45,USD,219.5,
2024-05-09,Asset_45,USD,218.71,
2024-05-10,asset_45 ,USD,220.85,
2024-05-13,Asset_45,USD,222.47,
2024-05-14,asset_45 ,USD,224.79,
2024-05-15,Asset_45,USD,229.42,
2024-05-16,asset_45 ,USD,231.49,
2024-05-17,Asset_45,USD,233.47,
20240520,Asset_45,USD,240.2,
2024-05-21,Asset_45,USD,246.15,
05/22/2024,asset_45,USD,249.61,
2024-05-23,Asset_45,USD,253.21,
2024-05-24,asset_45 ,usd,256.48,
2024-05-27,Asset_45,USD,254.34,
2024-05-28,Asset_45,USD,252.29,
2024-05-29,Asset_45,USD,252.99,
2024-05-30,Asset_45,USD,248.1,
05/31/2024,Asset_45,USD,244.57,
2024-06-03,Asset_45,USD,238.37,
2024-06-04,Asset_45,USD,240.04,
2024-06-05,Asset_45,usd,244.84,
2024-06-06,Asset_45,USD,250.27,
2024-06-07,Asset_45,USD,251.68,
2024-06-10,Asset_45,USD,245.38,
2024-06-11,Asset_45,USD,242.18,
2024-06-12,Asset_45,USD,252.59,Check
06/13/2024,Asset_45,USD,254.03,
2024-06-14,Asset_45,USD,259.72,
2024-06-17,Asset_45,USD,259.56,
2024-06-18,ASSET_45,USD,242.59,
2024-06-19,Asset_45,USD,234.81,
2024-06-20,Asset_45,USD,229.42,
2024-06-21,Asset_45,USD,231.78,
2024-06-24,Asset_45,USD,231.57,
2024-06-25,Asset_45,USD,219.86,
2024-06-26,Asset_45,USD,215.49,
2024-06-27,Asset_45,usd,220.35,
2024-06-28,Asset_45,USD,225.06,
20240101,Asset_46,EUR,181.0,
2024-01-02,ASSET_46 ,EUR,182.57,
2024-01-03,Asset_46,EUR,183.86,
2024-01-04,asset_46,EUR,188.03,
2024-01-05,Asset_46,EUR,192.16,
08-01-2024,Asset_46,EUR,197.9,
2024-01-09,Asset_46,EUR,202.03,
2024-01-10,Asset_46,EUR,197.46,
2024-01-11,Asset_46,EUR,197.6,
2024-01-12,Asset_46,EUR,202.73,
2024-01-15,Asset_46,EUR,198.62,
2024-01-16,Asset_46,EUR,196.91,
2024-01-17,Asset_46,EUR,197.43,
2024-01-18,Asset_46,EUR,195.28,
20240119,Asset_46,EUR,201.7,
2024-01-22,Asset_46,EUR,197.16,
2024-01-23,Asset_46,EUR,197.75,Check
20240124,Asset_46,EUR,194.05,
2024-01-25,Asset_46,eur ,192.17,
2024-01-26,Asset_46,EUR,190.72,
2024-01-29,Asset_46,EUR,188.08,
2024-01-30,Asset_46,EUR,190.28,
2024-01-31,Asset_46,EUR,194.15,
2024-02-01,Asset_46,EUR,192.2,
2024-02-02,asset_46,EUR,191.48,
2024-02-05,Asset_46,EUR,189.88,
2024-02-06,Asset_46,EUR,193.41,
2024-02-07,Asset_46,EUR,201.22,
2024-02-08,Asset_46,EUR,206.15,
2024-02-09,Asset_46,EUR,206.55,
2024-02-12,asset_46 ,EUR,210.28,
2024-02-13,Asset_46,EUR,209.31,Updated
02/14/2024,Asset_46,EUR,218.35,
2024-02-15,Asset_46,EUR,225.54,
2024-02-16,Asset_46,EUR,222.76,
2024-02-19,Asset_46,EUR,222.28,
2024-02-20,Asset_46,EUR,223.81,
2024-02-21,asset_46 ,EUR,226.49,
2024-02-22,Asset_46,EUR,227.67,
2024-02-23,Asset_46,EUR,228.92,
2024-02-26,Asset_46,EUR,233.91,
2024-02-27,Asset_46,EUR,244.04,
2024-02-28,Asset_46,EUR,254.87,
2024-02-29,Asset_46,EUR,255.94,
2024-03-01,Asset_46,EUR,273.59,
2024-03-04,Asset_46,EUR,279.44,
2024-03-05,Asset_46,EUR,275.5,
2024-03-06,ASSET_46,EUR,281.21,
2024-03-07,Asset_46,EUR,278.14,
2024-03-08,Asset_46,EUR,276.55,
2024-03-11,Asset_46,EUR,277.01,
2024-03-12,Asset_46,EUR,278.16,
2024-03-13,Asset_46,EUR,277.76,
2024-03-14,ASSET_46 ,EUR,286.2,
15-03-2024,Asset_46,EUR,277.87,
2024-03-18,Asset_46,EUR,272.88,
03/19/2024,Asset_46,EUR,285.51,
2024-03-20,Asset_46,EUR,279.73,
03/21/2024,Asset_46,EUR,279.45,
2024-03-22,Asset_46,EUR,273.5,
2024-03-25,ASSET_46 ,EUR,280.71,
2024-03-26,asset_46 ,EUR,275.9,
2024-03-27,Asset_46,EUR,279.35,
2024-03-28,Asset_46,EUR,275.04,
2024-03-29,Asset_46,EUR,279.29,
2024-04-01,ASSET_46 ,EUR,277.15,
2024-04-02,Asset_46,eur,273.01,
2024-04-03,Asset_46,EUR,267.72,
2024-04-04,Asset_46,EUR,268.27,
2024-04-05,Asset_46,EUR,268.21,
2024-04-08,Asset_46,EUR,272.29,
2024-04-09,Asset_46,eur,268.43,
04/10/2024,Asset_46,EUR,276.91,
04/11/2024,Asset_46,EUR,283.47,
2024-04-12,Asset_46,EUR,279.48,
2024-04-15,Asset_46,EUR,273.76,
16-04-2024,Asset_46,EUR,270.27,
2024-04-17,Asset_46,EUR,281.16,
2024-04-18,Asset_46,EUR,287.06,Check
2024-04-19,Asset_46,EUR,289.74,
2024-04-22,Asset_46,EUR,291.28,
2024-04-23,Asset_46,EUR,289.23,
2024-04-24,Asset_46,EUR,289.99,
2024-04-25,Asset_46,EUR,289.19,
2024-04-26,Asset_46,EUR,290.28,
2024-04-29,Asset_46,EUR,288.99,
2024-04-30,Asset_46,EUR,291.55,
2024-05-01,Asset_46,EUR,290.36,
2024-05-02,Asset_46,eur,293.74,Check
2024-05-03,Asset_46,EUR,291.61,
2024-05-06,Asset_46,EUR,284.57,
2024-05-07,Asset_46,EUR,280.45,
2024-05-08,Asset_46,EUR,276.72,
2024-05-09,Asset_46,EUR,273.28,
2024-05-10,Asset_46,EUR,269.9,
20240513,Asset_46,EUR,266.26,
14-05-2024,Asset_46,EUR,274.15,
2024-05-15,Asset_46,EUR,278.87,
2024-05-16,Asset_46,EUR,278.82,
2024-05-17,ASSET_46,EUR,276.02,
2024-05-20,Asset_46,EUR,276.83,
2024-05-21,Asset_46,EUR,277.65,
2024-05-22,Asset_46,EUR,,
2024-05-23,Asset_46,EUR,282.59,
2024-05-24,Asset_46,EUR,280.63,
2024-05-27,Asset_46,EUR,,
2024-05-28,Asset_46,EUR,271.59,
2024-05-29,Asset_46,EUR,275.06,
2024-05-30,Asset_46,EUR,276.9,
2024-05-31,Asset_46,EUR,276.36,
2024-06-03,Asset_46,EUR,276.17,
2024-06-04,Asset_46,EUR,274.62,
2024-06-05,Asset_46,EUR,270.84,
2024-06-06,Asset_46,EUR,273.33,
2024-06-07,Asset_46,EUR,270.5,
2024-06-10,Asset_46,EUR,263.11,
2024-06-11,Asset_46,EUR,272.37,
2024-06-12,Asset_46,EUR,275.93,
2024-06-13,Asset_46,EUR,275.76,
2024-06-14,Asset_46,EUR,270.15,
20240617,Asset_46,EUR,279.16,
2024-06-18,Asset_46,EUR,276.9,
2024-06-19,Asset_46,EUR,271.01,
2024-06-20,Asset_46,EUR,276.17,
2024-06-21,Asset_46,EUR,285.34,
2024-06-24,Asset_46,EUR,291.84,
2024-06-25,Asset_46,EUR,285.72,
2024-06-26,Asset_46,EUR,282.41,
2024-06-27,Asset_46,EUR,289.28,
2024-06-28,Asset_46,EUR,295.99,
01-01-2024,Asset_47,CAD,39.36,
2024-01-02,Asset_47,CAD,39.63,
2024-01-03,Asset_47,CAD,39.47,
2024-01-04,Asset_47,CAD,40.11,
2024-01-05,Asset_47,CAD,41.48,Check
2024-01-08,Asset_47,CAD,40.38,
2024-01-09,Asset_47,CAD,40.67,
2024-01-10,Asset_47,CAD,41.76,
2024-01-11,Asset_47,CAD,41.01,
2024-01-12,Asset_47,CAD,41.62,
2024-01-15,Asset_47,cad,42.22,
2024-01-16,Asset_47,CAD,41.87,
2024-01-17,Asset_47,cad,41.06,
2024-01-18,Asset_47,CAD,41.98,
2024-01-19,Asset_47,CAD,43.09,
2024-01-22,Asset_47,CAD,42.28,
2024-01-23,Asset_47,CAD,41.61,
2024-01-24,Asset_47,CAD,41.43,
2024-01-25,ASSET_47,CAD,40.83,
2024-01-26,Asset_47,CAD,40.76,
2024-01-29,Asset_47,CAD,39.49,
2024-01-30,ASSET_47 ,CAD,40.15,
31-01-2024,Asset_47,CAD,40.23,
2024-02-01,Asset_47,CAD,39.85,
2024-02-02,Asset_47,CAD,38.9,
2024-02-05,Asset_47,CAD,39.55,
2024-02-06,Asset_47,CAD,40.09,
2024-02-07,Asset_47,CAD,40.42,
2024-02-08,Asset_47,cad ,42.26,
2024-02-09,Asset_47,CAD,42.3,
2024-02-12,Asset_47,cad,44.09,
2024-02-13,Asset_47,CAD,43.08,
2024-02-14,Asset_47,CAD,42.81,
2024-02-15,Asset_47,CAD,44.14,
2024-02-16,Asset_47,CAD,,
2024-02-19,Asset_47,cad ,45.65,
2024-02-20,Asset_47,CAD,46.67,
2024-02-21,Asset_47,CAD,46.48,
2024-02-22,Asset_47,CAD,47.03,
2024-02-23,Asset_47,CAD,47.35,
2024-02-26,Asset_47,CAD,47.83,
2024-02-27,Asset_47,CAD,48.91,
2024-02-28,Asset_47,CAD,49.34,
2024-02-29,Asset_47,CAD,48.47,
2024-03-01,Asset_47,CAD,48.82,
2024-03-04,Asset_47,CAD,48.9,
2024-03-05,Asset_47,CAD,47.89,
2024-03-06,Asset_47,CAD,48.86,
2024-03-07,Asset_47,CAD,48.45,
2024-03-08,ASSET_47,CAD,47.87,
20240311,Asset_47,CAD,48.65,
2024-03-12,Asset_47,CAD,50.05,Check
2024-03-13,Asset_47,CAD,49.27,
2024-03-14,Asset_47,CAD,51.11,
2024-03-15,Asset_47,CAD,0.0,
2024-03-18,Asset_47,CAD,51.18,
2024-03-19,Asset_47,CAD,52.07,
2024-03-20,Asset_47,cad,52.78,
2024-03-21,Asset_47,CAD,54.33,
2024-03-22,Asset_47,CAD,53.7,
2024-03-25,Asset_47,CAD,55.34,
2024-03-26,asset_47,CAD,56.19,
2024-03-27,Asset_47,CAD,55.68,
2024-03-28,Asset_47,CAD,55.2,
2024-03-29,Asset_47,CAD,56.01,
2024-04-01,ASSET_47,CAD,56.06,
2024-04-02,Asset_47,CAD,56.42,
2024-04-03,Asset_47,CAD,56.64,
2024-04-04,Asset_47,CAD,56.8,
2024-04-05,Asset_47,CAD,56.02,
2024-04-08,Asset_47,CAD,55.44,
2024-04-09,Asset_47,CAD,55.21,
2024-04-10,Asset_47,CAD,56.8,
2024-04-11,Asset_47,CAD,55.78,
2024-04-12,Asset_47,CAD,55.61,
2024-04-15,Asset_47,CAD,54.96,
2024-04-16,Asset_47,CAD,53.66,
20240417,Asset_47,CAD,54.81,
2024-04-18,Asset_47,CAD,54.93,
2024-04-19,Asset_47,CAD,55.37,
2024-04-22,ASSET_47 ,CAD,56.32,
2024-04-23,Asset_47,CAD,55.17,
2024-04-24,Asset_47,cad,56.65,
2024-04-25,Asset_47,CAD,57.28,
2024-04-26,Asset_47,CAD,57.78,
2024-04-29,Asset_47,CAD,56.92,
2024-04-30,Asset_47,CAD,57.42,
2024-05-01,Asset_47,CAD,54.95,
2024-05-02,asset_47 ,CAD,53.64,
2024-05-03,Asset_47,CAD,55.43,
2024-05-06,Asset_47,CAD,54.49,
2024-05-07,Asset_47,cad,-54.72,
2024-05-08,Asset_47,CAD,55.75,
2024-05-09,Asset_47,CAD,55.15,
2024-05-10,Asset_47,CAD,54.56,
2024-05-13,Asset_47,CAD,54.07,
2024-05-14,Asset_47,cad,54.61,
20240515,Asset_47,CAD,55.75,
2024-05-16,Asset_47,CAD,55.71,
2024-05-17,Asset_47,CAD,56.44,
2024-05-20,Asset_47,CAD,52.87,
2024-05-21,Asset_47,CAD,53.49,
2024-05-22,Asset_47,CAD,53.29,
2024-05-23,Asset_47,CAD,54.35,
2024-05-24,Asset_47,CAD,55.48,
27-05-2024,Asset_47,CAD,56.08,
2024-05-28,Asset_47,CAD,56.87,
2024-05-29,Asset_47,CAD,57.34,
2024-05-30,Asset_47,CAD,55.01,
2024-05-31,Asset_47,CAD,54.82,
20240603,ASSET_47,CAD,54.91,
2024-06-04,Asset_47,CAD,53.66,
20240605,Asset_47,CAD,53.68,
06/06/2024,Asset_47,CAD,56.09,
2024-06-07,Asset_47,CAD,55.82,
2024-06-10,Asset_47,CAD,55.3,
11-06-2024,Asset_47,CAD,56.04,
2024-06-12,Asset_47,CAD,57.82,
2024-06-13,Asset_47,CAD,56.76,
2024-06-14,Asset_47,CAD,58.34,
2024-06-17,Asset_47,CAD,57.95,
2024-06-18,Asset_47,CAD,60.16,
2024-06-19,Asset_47,CAD,59.57,
2024-06-20,asset_47,CAD,58.89,
2024-06-21,Asset_47,CAD,58.98,
2024-06-24,Asset_47,CAD,58.73,
2024-06-25,Asset_47,CAD,57.04,
2024-06-26,Asset_47,CAD,56.28,
2024-06-27,asset_47,CAD,55.36,
2024-06-28,ASSET_47,CAD,,
2024-01-01,Asset_48,USD,158.18,
2024-01-02,Asset_48,USD,158.04,
2024-01-03,Asset_48,USD,153.38,
2024-01-04,Asset_48,USD,150.4,
2024-01-05,Asset_48,USD,151.99,
2024-01-08,Asset_48,USD,153.91,
2024-01-09,Asset_48,USD ,154.59,
2024-01-10,Asset_48,USD ,156.23,
2024-01-11,Asset_48,USD,158.99,
2024-01-12,Asset_48,USD,156.83,
2024-01-15,Asset_48,USD,,Check
2024-01-16,Asset_48,USD,157.23,
2024-01-17,Asset_48,USD,152.6,
2024-01-18,Asset_48,USD,153.64,
2024-01-19,Asset_48,USD,,
2024-01-22,Asset_48,USD,153.29,
2024-01-23,Asset_48,USD,154.04,
2024-01-24,Asset_48,USD,152.13,
2024-01-25,Asset_48,USD,156340.0,
2024-01-26,Asset_48,USD,153.13,
2024-01-29,Asset_48,USD,152.52,
01/30/2024,Asset_48,USD,148.01,
2024-01-31,Asset_48,USD,151.75,
2024-02-01,Asset_48,USD,153.49,
2024-02-02,Asset_48,USD,159.43,
2024-02-05,Asset_48,USD,160.36,
2024-02-06,Asset_48,USD,165.65,
2024-02-07,Asset_48,USD,167.23,
2024-02-08,Asset_48,USD,167.06,
2024-02-09,Asset_48,USD,171.53,
20240212,Asset_48,USD,166.25,
2024-02-13,Asset_48,USD,164.29,
2024-02-14,Asset_48,USD,165.87,
2024-02-15,Asset_48,USD,163.76,
20240216,Asset_48,USD,165.03,
2024-02-19,ASSET_48,USD,161.14,
2024-02-20,Asset_48,usd,153.62,
2024-02-21,Asset_48,USD,155.42,
22-02-2024,ASSET_48 ,USD,156.62,
23-02-2024,Asset_48,USD,158.96,
2024-02-26,Asset_48,USD,161.43,
20240227,Asset_48,USD,167.04,
2024-02-28,Asset_48,USD,167.37,
2024-02-29,Asset_48,USD,169.24,
2024-03-01,Asset_48,USD,165.29,
2024-03-04,Asset_48,USD,165.91,
2024-03-05,Asset_48,USD,163.08,
03/06/2024,Asset_48,USD,,
2024-03-07,Asset_48,USD,158.83,
2024-03-08,Asset_48,USD,159.14,
2024-03-11,ASSET_48 ,USD,156.12,
2024-03-12,Asset_48,USD,155.84,
20240313,Asset_48,USD,157.7,
20240314,Asset_48,USD,155.03,
2024-03-15,Asset_48,USD,157.29,Check
2024-03-18,Asset_48,USD,157.97,
2024-03-19,Asset_48,usd,145.54,
2024-03-20,Asset_48,USD,142.8,
2024-03-21,ASSET_48 ,USD,143.06,
2024-03-22,Asset_48,USD,146.96,
2024-03-25,Asset_48,USD,142.93,
2024-03-26,Asset_48,USD,140.64,
2024-03-27,Asset_48,USD,145.62,
2024-03-28,Asset_48,USD,148.63,
2024-03-29,Asset_48,usd,146.83,
2024-04-01,Asset_48,USD,144.45,
2024-04-02,Asset_48,USD,140.31,
2024-04-03,Asset_48,USD,139.93,
2024-04-04,Asset_48,USD,140.98,
2024-04-05,Asset_48,usd,146.06,
2024-04-08,Asset_48,USD,146.3,
2024-04-09,ASSET_48 ,USD,146.79,
2024-04-10,Asset_48,USD,148.96,
2024-04-11,Asset_48,USD,144.88,
2024-04-12,Asset_48,USD,148.13,
2024-04-15,Asset_48,USD,148.98,
2024-04-16,Asset_48,USD,147.97,
2024-04-17,Asset_48,USD,153.08,
2024-04-18,Asset_48,USD,154.66,
2024-04-19,Asset_48,USD,153.17,
04/22/2024,Asset_48,USD,155.09,
2024-04-23,Asset_48,USD,156.81,
2024-04-24,Asset_48,USD,154.41,
2024-04-25,Asset_48,USD,157.85,
2024-04-26,Asset_48,USD,158.14,
20240429,Asset_48,USD,157.94,
2024-04-30,Asset_48,USD,154.28,
01-05-2024,asset_48 ,USD,158.09,
2024-05-02,Asset_48,USD,158.88,
2024-05-03,Asset_48,USD,155.81,
2024-05-06,Asset_48,USD,158.73,
2024-05-07,Asset_48,USD,155.94,
2024-05-08,Asset_48,USD,158.66,
2024-05-09,ASSET_48,USD,161.95,
2024-05-10,Asset_48,USD,161.9,
2024-05-13,Asset_48,USD,163.84,
2024-05-14,Asset_48,USD,161.0,
2024-05-15,Asset_48,USD,161.85,
2024-05-16,Asset_48,USD,157.23,
2024-05-17,Asset_48,USD,0.0,
2024-05-20,Asset_48,USD,154.94,
2024-05-21,Asset_48,USD,156.73,
05/22/2024,Asset_48,USD,161.84,
2024-05-23,Asset_48,USD,163.2,
2024-05-24,Asset_48,USD,169.03,
2024-05-27,Asset_48,USD,170.03,
2024-05-28,Asset_48,USD,172.29,
2024-05-29,Asset_48,USD,174.9,
2024-05-30,Asset_48,USD,177.57,
05/31/2024,Asset_48,USD,181.06,
2024-06-03,Asset_48,USD,175.17,
2024-06-04,Asset_48,USD,169.69,
2024-06-05,Asset_48,USD ,-171.66,
06/06/2024,Asset_48,USD,165.71,
2024-06-07,Asset_48,USD,162.82,
2024-06-10,Asset_48,USD,163.25,
2024-06-11,Asset_48,USD,161.29,
2024-06-12,asset_48 ,USD,162.87,Check
2024-06-13,Asset_48,USD,165.04,
2024-06-14,Asset_48,USD,166.26,
2024-06-17,Asset_48,USD,163.74,
2024-06-18,Asset_48,USD,162.57,
2024-06-19,Asset_48,usd ,160.25,
06/20/2024,Asset_48,USD,159.22,
2024-06-21,Asset_48,USD,160.64,
2024-06-24,Asset_48,USD,165.84,
2024-06-25,Asset_48,USD,167.13,
20240626,asset_48,USD,162.29,
2024-06-27,ASSET_48 ,USD,164.54,
2024-06-28,Asset_48,USD,165.35,
01-01-2024,Asset_49,USD,118.17,
01/02/2024,Asset_49,USD,116.04,
2024-01-03,Asset_49,USD,119.81,
2024-01-04,Asset_49,USD,118.71,
20240105,Asset_49,USD,113.73,
01/08/2024,Asset_49,USD,108.55,
2024-01-09,ASSET_49 ,USD,108.49,
2024-01-10,Asset_49,USD,109.36,
2024-01-11,Asset_49,USD,111.52,
2024-01-12,Asset_49,USD,105.84,
2024-01-15,Asset_49,USD,106.45,
2024-01-16,asset_49,USD,108.0,
20240117,Asset_49,USD,109.01,
2024-01-18,Asset_49,usd,112.07,
2024-01-19,Asset_49,USD,112.06,
2024-01-22,Asset_49,USD,112.86,
2024-01-23,Asset_49,USD,110.84,
2024-01-24,Asset_49,usd,113.24,
2024-01-25,Asset_49,USD,110.77,
2024-01-26,Asset_49,USD,113.06,
2024-01-29,Asset_49,USD,115.48,
2024-01-30,Asset_49,USD,115.39,
2024-01-31,Asset_49,USD,116.97,
2024-02-01,Asset_49,USD,118.1,
2024-02-02,Asset_49,USD,114.99,
2024-02-05,Asset_49,USD,119.41,Updated
2024-02-06,ASSET_49 ,USD,119.0,
2024-02-07,Asset_49,USD,116.53,
2024-02-08,Asset_49,USD,117.24,
20240209,ASSET_49 ,USD,115.84,
20240212,Asset_49,USD,116.41,Check
20240213,Asset_49,USD,118.29,
14-02-2024,Asset_49,USD,120.83,
2024-02-15,Asset_49,USD,118.42,
2024-02-16,ASSET_49,USD,120.47,
2024-02-19,Asset_49,USD,120.19,
2024-02-20,Asset_49,USD,124.09,
2024-02-21,Asset_49,USD,127.07,
2024-02-22,Asset_49,USD,127.78,
02/23/2024,Asset_49,USD,127.39,
2024-02-26,Asset_49,USD,127.94,
2024-02-27,Asset_49,USD,128.35,
2024-02-28,Asset_49,usd ,131.87,
2024-02-29,Asset_49,USD,129.86,
2024-03-01,Asset_49,USD,122.57,
2024-03-04,Asset_49,USD,121.11,
2024-03-05,Asset_49,USD,122.61,
06-03-2024,ASSET_49 ,USD,124.29,
2024-03-07,Asset_49,USD,120.85,
2024-03-08,Asset_49,usd,123.32,
03/11/2024,Asset_49,USD,122.63,
2024-03-12,Asset_49,USD,120.12,
2024-03-13,Asset_49,USD,121.93,
2024-03-14,Asset_49,USD,118.19,
2024-03-15,asset_49 ,USD,115.9,Check
2024-03-18,Asset_49,USD,119.62,
2024-03-19,Asset_49,USD,117.47,
2024-03-20,Asset_49,usd,115.28,
2024-03-21,Asset_49,USD,117.53,
2024-03-22,Asset_49,USD,119.34,
2024-03-25,Asset_49,USD,117.59,Updated
2024-03-26,Asset_49,usd,116.87,
2024-03-27,Asset_49,USD,114.14,
2024-03-28,Asset_49,USD,111.36,
2024-03-29,Asset_49,USD,112.24,
2024-04-01,Asset_49,USD,111.4,
2024-04-02,Asset_49,USD,108.96,
2024-04-03,Asset_49,USD,109.37,
2024-04-04,Asset_49,USD,109.78,
2024-04-05,Asset_49,USD,106.18,
2024-04-08,Asset_49,USD,101.37,
20240409,Asset_49,USD,102.2,
2024-04-10,Asset_49,USD,98.48,
2024-04-11,Asset_49,USD,96.87,
2024-04-12,Asset_49,USD ,95.96,
2024-04-15,ASSET_49,USD,92.25,
2024-04-16,Asset_49,USD,96.5,
2024-04-17,Asset_49,USD,93.75,
2024-04-18,Asset_49,USD,95.83,
2024-04-19,Asset_49,USD,97.58,
2024-04-22,Asset_49,USD,95.9,
2024-04-23,Asset_49,USD,93.46,
2024-04-24,asset_49 ,USD,95.89,
2024-04-25,ASSET_49 ,USD,93.64,
2024-04-26,Asset_49,USD,96.08,
2024-04-29,Asset_49,USD,93.44,
2024-04-30,Asset_49,usd ,95.77,
01-05-2024,Asset_49,USD,94.57,
2024-05-02,Asset_49,USD,94.8,
20240503,Asset_49,USD,99.61,
2024-05-06,Asset_49,USD,102.41,
2024-05-07,Asset_49,USD,103.46,
2024-05-08,Asset_49,USD,105.24,
2024-05-09,Asset_49,USD,104.26,
2024-05-10,Asset_49,USD,106.88,
2024-05-13,Asset_49,USD,104.95,
2024-05-14,Asset_49,USD,104.69,
2024-05-15,Asset_49,USD,104.85,
2024-05-16,Asset_49,USD,0.0,
2024-05-17,Asset_49,USD,107.24,
2024-05-20,Asset_49,USD,109.46,
2024-05-21,Asset_49,USD,113.57,
20240522,Asset_49,USD,114.23,
2024-05-23,Asset_49,USD,108.77,
2024-05-24,Asset_49,USD,111.88,
2024-05-27,Asset_49,USD,115.36,
2024-05-28,Asset_49,USD,115.17,
2024-05-29,Asset_49,USD,111.01,
2024-05-30,Asset_49,USD,113.27,
2024-05-31,Asset_49,USD,116.49,
20240603,Asset_49,USD,115.67,
2024-06-04,Asset_49,USD,117.68,
2024-06-05,Asset_49,USD,116.41,
2024-06-06,Asset_49,USD,119.15,
2024-06-07,Asset_49,USD,117.28,
2024-06-10,Asset_49,USD,116.55,
2024-06-11,Asset_49,USD,114.27,
2024-06-12,Asset_49,USD,115.78,
2024-06-13,Asset_49,USD,111.82,
2024-06-14,Asset_49,USD,108.35,
17-06-2024,Asset_49,USD,108.56,
2024-06-18,ASSET_49 ,USD,107.74,
2024-06-19,Asset_49,USD,104.72,
2024-06-20,Asset_49,USD,109.08,
2024-06-21,Asset_49,USD,108.32,
2024-06-24,Asset_49,USD,106.45,
2024-06-25,Asset_49,USD,103.71,
2024-06-26,ASSET_49,USD,105.14,
2024-06-27,Asset_49,USD,105.45,
2024-06-28,Asset_49,USD,108.11,
2024-01-01,Asset_50,AUD,87.6,
2024-01-02,Asset_50,AUD,87.72,
20240103,Asset_50,AUD,87.01,
2024-01-04,Asset_50,AUD,90.0,
2024-01-05,Asset_50,AUD,89.4,
2024-01-08,Asset_50,AUD,89.46,
2024-01-09,Asset_50,AUD,89.83,
2024-01-10,Asset_50,AUD,89.71,
2024-01-11,Asset_50,AUD,91.55,
2024-01-12,Asset_50,AUD,93.27,
2024-01-15,Asset_50,AUD,91.94,
2024-01-16,Asset_50,AUD,91.52,
2024-01-17,Asset_50,AUD,93.62,
2024-01-18,Asset_50,AUD,91.16,
01/19/2024,Asset_50,AUD,92.1,
01/22/2024,Asset_50,AUD,89.68,
2024-01-23,Asset_50,AUD,88.86,
2024-01-24,ASSET_50,AUD,89.72,
2024-01-25,Asset_50,aud,90.62,
2024-01-26,Asset_50,AUD,91.93,
2024-01-29,asset_50 ,AUD,90.83,
2024-01-30,Asset_50,AUD,91.9,
2024-01-31,Asset_50,AUD,89.3,
2024-02-01,Asset_50,AUD,87.9,
2024-02-02,Asset_50,AUD,86.78,
2024-02-05,Asset_50,AUD,87.09,
2024-02-06,Asset_50,AUD,88.33,
2024-02-07,Asset_50,AUD,85.61,
2024-02-08,Asset_50,AUD,84.18,
2024-02-09,Asset_50,AUD,86.59,
2024-02-12,Asset_50,AUD,0.0,
2024-02-13,Asset_50,AUD,82.79,
2024-02-14,Asset_50,AUD,84.42,
2024-02-15,Asset_50,AUD,83.19,
2024-02-16,Asset_50,AUD,84.77,
2024-02-19,Asset_50,AUD,85.21,
2024-02-20,Asset_50,AUD,86.5,
2024-02-21,Asset_50,AUD,86.61,
2024-02-22,Asset_50,AUD,,
2024-02-23,Asset_50,AUD,87.2,
2024-02-26,Asset_50,AUD,88.68,
2024-02-27,Asset_50,AUD,88.14,
2024-02-28,Asset_50,AUD,89.97,
2024-02-29,Asset_50,AUD,89.92,
2024-03-01,Asset_50,AUD,92.43,
2024-03-04,Asset_50,AUD,90.6,
2024-03-05,Asset_50,AUD,86.69,
2024-03-06,Asset_50,AUD,87.31,Updated
2024-03-07,Asset_50,AUD,86.92,
2024-03-08,Asset_50,aud,89.1,
2024-03-11,Asset_50,AUD,90.8,
2024-03-12,Asset_50,AUD,90.94,
2024-03-13,Asset_50,AUD,93.92,
2024-03-14,asset_50,AUD,95.78,
2024-03-15,asset_50,AUD,96.59,
2024-03-18,Asset_50,AUD,97.53,
2024-03-19,asset_50,AUD,99.32,
20240320,Asset_50,AUD,100.25,
2024-03-21,Asset_50,AUD,100.77,
2024-03-22,Asset_50,AUD,98.12,
2024-03-25,Asset_50,AUD ,99.59,
20240326,ASSET_50,AUD,97.25,
2024-03-27,Asset_50,AUD,99.82,
2024-03-28,Asset_50,AUD,101.92,
2024-03-29,ASSET_50,AUD,101.31,
2024-04-01,Asset_50,AUD,102.38,
2024-04-02,Asset_50,AUD,102.59,
2024-04-03,Asset_50,AUD,103.12,
2024-04-04,Asset_50,AUD,102.84,
2024-04-05,Asset_50,AUD,102.34,
2024-04-08,Asset_50,AUD,101.05,
2024-04-09,Asset_50,AUD,99.44,
2024-04-10,Asset_50,AUD,101.26,
2024-04-11,Asset_50,AUD,100.83,
2024-04-12,Asset_50,AUD,100.36,
2024-04-15,Asset_50,AUD,104.46,
2024-04-16,Asset_50,AUD,106.06,
2024-04-17,Asset_50,AUD,109.16,
2024-04-18,Asset_50,AUD,108.36,
2024-04-19,Asset_50,AUD,109.53,
2024-04-22,Asset_50,AUD,110.94,
2024-04-23,Asset_50,AUD,112.46,
2024-04-24,Asset_50,AUD,115.48,
2024-04-25,ASSET_50,AUD,116.41,
2024-04-26,Asset_50,AUD,0.0,
2024-04-29,Asset_50,AUD,117.71,
